1544,0.200012
1545,-3.79999
1546,-3.39999
1547,-4.39999
1548,10.8
1549,0
1550,-6.79999
1551,-3.79999
1552,2.60001
1553,5
1554,5
1555,-2.60001
1556,-3.39999
1557,0
1558,-0.399994
1559,-2.39999
1560,-1.79999
1561,-3.39999
1562,2.79999
1563,-6.20001
1564,0.600006
1565,-4
1566,0.600006
1567,4.39999
1568,3.79999
1569,1.79999
1570,-2.20001
1571,-0.399994
1572,3
1573,1.39999
1574,3
1575,-2
1576,-7.60001
1577,6
1578,-0.200012
1579,8.60001
1580,-7
1581,-3.79999
1582,-0.399994
1583,4.79999
1584,4
1585,-2.39999
1586,0.600006
1587,2.60001
1588,2.60001
1589,5.20001
1590,1.20001
1591,-2
1592,6
1593,-1
1594,-1.20001
1595,-3.39999
1596,-5.79999
1597,1.60001
1598,0
1599,-1
1600,1.60001


Date and Time:                Wed Jan 2 04:49:26.000 2002
Software Version:             4.32.30000.0
Unstabilized Temperature (C): -55,234
Model:                        DU971_BV
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1,49998
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 4,95
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 2
Serial Number:                CCD-05629
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
/401 at 546000 & -36 ps
/401 at 546600 & -35.6 ps
/401 at 547200 & -35.2 ps
/401 at 547800 & -34.8 ps
/401 at 548400 & -34.4 ps
/401 at 549000 & -34 ps
/401 at 549600 & -33.6 ps
/401 at 550200 & -33.2 ps
/401 at 550800 & -32.8 ps
/401 at 551400 & -32.4 ps
/401 at 552000 & -32 ps
/401 at 552600 & -31.6 ps
/401 at 553200 & -31.2 ps
/401 at 553800 & -30.8 ps
/401 at 554400 & -30.4 ps
/401 at 555000 & -30 ps
/401 at 555600 & -29.6 ps
/401 at 556200 & -29.2 ps
/401 at 556800 & -28.8 ps
/401 at 557400 & -28.4 ps
/401 at 558000 & -28 ps
/401 at 558600 & -27.6 ps
/401 at 559200 & -27.2 ps
/401 at 559800 & -26.8 ps
/401 at 560400 & -26.4 ps
/401 at 561000 & -26 ps
/401 at 561600 & -25.6 ps
/401 at 562200 & -25.2 ps
/401 at 562800 & -24.8 ps
/401 at 563400 & -24.4 ps
/401 at 564000 & -24 ps
/401 at 564600 & -23.6 ps
/401 at 565200 & -23.2 ps
/401 at 565800 & -22.8 ps
/401 at 566400 & -22.4 ps
/401 at 567000 & -22 ps
/401 at 567600 & -21.6 ps
/401 at 568200 & -21.2 ps
/401 at 568800 & -20.8 ps
/401 at 569400 & -20.4 ps
/401 at 570000 & -20 ps
/401 at 570600 & -19.6 ps
/401 at 571200 & -19.2 ps
/401 at 571800 & -18.8 ps
/401 at 572400 & -18.4 ps
/401 at 573000 & -18 ps
/401 at 573600 & -17.6 ps
/401 at 574200 & -17.2 ps
/401 at 574800 & -16.8 ps
/401 at 575400 & -16.4 ps
/401 at 576000 & -16 ps
/401 at 576600 & -15.6 ps
/401 at 577200 & -15.2 ps
/401 at 577800 & -14.8 ps
/401 at 578400 & -14.4 ps
/401 at 579000 & -14 ps
/401 at 579600 & -13.6 ps
/401 at 580200 & -13.2 ps
/401 at 580800 & -12.8 ps
/401 at 581400 & -12.4 ps
/401 at 582000 & -12 ps
/401 at 582600 & -11.6 ps
/401 at 583200 & -11.2 ps
/401 at 583800 & -10.8 ps
/401 at 584400 & -10.4 ps
/401 at 585000 & -10 ps
/401 at 585600 & -9.6 ps
/401 at 586200 & -9.2 ps
/401 at 586800 & -8.8 ps
/401 at 587400 & -8.4 ps
/401 at 588000 & -8 ps
/401 at 588600 & -7.6 ps
/401 at 589200 & -7.2 ps
/401 at 589800 & -6.8 ps
/401 at 590400 & -6.4 ps
/401 at 591000 & -6 ps
/401 at 591600 & -5.6 ps
/401 at 5922
